full_text,full_text_norm,in_reply_to_user_id_str,favorite_count,created_at,jam,reply_count,in_reply_to_screen_name,id_str,entities_hashtags,text_sentiment,retweet_count,user_name,user_screen_name
"[SALAH] Heboh! Sri Mulyani: Wahai Para Pembenci Pak Jokowi Kalian Semua Sakit Jiwa Sumber yang dibagikan berasal dari situs blog pencari traffic yang sebagian sudah tidak bisa diakses, situs-situs tersebut tidak menyertakan sumber ... #LawanHoax",salah heboh sri mulyani pembenci jokowi sakit jiwa sumber dibagikan berasal situs blog pencari traffic diakses situs situs menyertakan sumber,NA,2,2018-04-25,15:18:00,1,NA,989161763995205600,LawanHoax,positive,14,MAFINDO,TurnBackHoax
[SALAH] Pemerintah Jokowi Harus Hati2 Lanjutkan Proyek Kereta Cepat Pasca Putusan Pengadilan Tiongkok Peristiwa di tahun 2016. Reuters mengklarifikasi bahwa tidak menulis dan mendistribusikan artikel yang dijadikan sumber oleh situs ... #LawanHoax,salah pemerintah jokowi hati lanjutkan proyek kereta cepat pasca putus pengadilan tiongkok peristiwa twothousandsixteen reuters mengklarifikasi tulis mendistribusikan artikel dijadikan sumber situs,NA,0,2018-04-25,14:01:00,0,NA,989142259164577800,LawanHoax,neutral,13,MAFINDO,TurnBackHoax
"[SALAH] Kantor Jeff Bezos di 1999 | [FALSE] Jeff Besoz Office in 1999 Tidak, Jeff Bezos tidak berjuang sendiri pada tahun 1999. Dia dengan sengaja membuat kantornya di Amazon terlihat seperti ini., selengkapnya di poin (1) bagian ... #LawanHoax",salah kantor jeff bezos onethousandninehundredninetynine false jeff besoz office onethousandninehundredninetynine jeff bezos berjuang onethousandninehundredninetynine sengaja kantor amazon selengkapnya poin,NA,2,2018-04-25,08:54:00,0,NA,989065112106537e3,LawanHoax,negative,4,MAFINDO,TurnBackHoax
"[SALAH] Tuduhan Dorce ke Ratna Sarumpaet Hoaks yang beredar di 2016, Dituduh Memfitnah Ratna Sarumpaet, Dorce Minta Pembuat Meme Insaf. Selengkapnya di poin (1) bagian REFERENSI. #LawanHoax",salah tuduhan dorce ratna sarumpaet hoaks beredar twothousandsixteen dituduh memfitnah ratna sarumpaet dorce pembuat meme insaf selengkapnya poin referensi,NA,2,2018-04-24,12:16:00,2,NA,988753617715777500,LawanHoax,neutral,6,MAFINDO,TurnBackHoax
"[SALAH] Burung Surakav | [FALSE] Surakav Bird Nama burung ini bukan Surakav, yang benar adalah Annas Hummingbird. ... The name of the bird is not Surakav, the correct name is Annas Hummingbird. ... #LawanHoax",salah burung surakav false surakav bird nama burung surakav annas hummingbird bird surakav correct annas hummingbird,NA,9,2018-04-22,05:49:00,1,NA,987931355366375400,LawanHoax,positive,14,MAFINDO,TurnBackHoax
[SALAH] kotakpandoras: Hasil Polling Google Jejak pendapat (polling) googlevote(dot)gdn tidak dijalankan oleh Google. #LawanHoax,salah kotakpandoras hasil polling google jejak pendapat polling googlevote dot gdn dijalankan google,803432630121218048 868072027197906946 357881322,6,2018-04-21,05:47:00,2,TurnBackHoax wArna_sUara Google_IDN,987568477761253400,LawanHoax,neutral,12,MAFINDO,TurnBackHoax
"[SALAH] Ketik @[ 4: 0 ] Tanpa Spasi Artinya Akun Aman Disinformasi yang pernah beredar di tahun lalu, tidak ada hubungannya dengan soal keamanan. Fungsi @adalah untuk menyebut (mention) akun, muncul nama Mark Zuckerberg karena User ... #LawanHoax",salah ketik spasi akun aman disinformasi beredar hubungannya keamanan fungsi mention akun muncul nama mark zuckerberg user,NA,0,2018-04-20,07:30:00,1,NA,987231909972361200,LawanHoax,neutral,11,MAFINDO,TurnBackHoax
"[SALAH] Jokowi Meminta Masyarakat Beralih Menggunakan Mata Uang Tiongkok Ini Negara Indonesia Apa China Berita tahun 2016, konteksnya adalah untuk keperluan mata uang alternatif dalam menilai mata uang rupiah. Bukan satu-satunya yang ... #LawanHoax",salah jokowi masyarakat beralih mata uang tiongkok negara indonesia china berita twothousandsixteen konteksnya keperluan mata uang alternatif menilai mata uang rupiah satunya,NA,1,2018-04-19,23:44:00,0,NA,987114624133742600,LawanHoax,neutral,9,MAFINDO,TurnBackHoax
"[SALAH] Astaga Ini Sholat Kok Jadi Begini Video tersebut viral di tahun lalu, Dalam video itu bukan sedang melaksanakan salat, melainkan sebuah gerakan di luar salat dan saat seluruh kegiatan tarawih, zikir, ... #LawanHoax",salah sholat video viral video melaksanakan salat gerakan salat kegiatan tarawih zikir,NA,4,2018-04-18,23:43:00,2,NA,986752190982209500,LawanHoax,neutral,17,MAFINDO,TurnBackHoax
"[SALAH] BEM RI Tegas Akan Hentikan Pencalonan Jokowi di Pilpres 2019 Foto yang digunakan adalah foto berita Tribun News di tahun 2015, BEM se-Jabodetabek Longmarch Menuju Istana Negara. Selengkapnya di poin (1) ... #LawanHoax",salah bem indonesia hentikan pencalonan jokowi pilpres twothousandnineteen foto foto berita tribun news twothousandfifteen bem jabodetabek longmarch istana negara selengkapnya poin,815904342410543104 158162219,1,2018-04-18,15:49:00,2,CakKardun arwidodo,986632946286182400,LawanHoax,neutral,3,MAFINDO,TurnBackHoax
"[SALAH] Apa Ini yang Disebut NKRI Harga Mati? Berita tahun 2015, tidak ada hubungannya dengan lokasi tambang yang disertakan di tangkapan layar di post tersebut. Silakan baca selengkapnya poin (2) bagian REFERENSI untuk memahami konteks ... #LawanHoax",salah nkri harga mati berita twothousandfifteen hubungannya lokasi tambang disertakan tangkapan layar post silakan baca selengkapnya poin referensi memahami konteks,NA,10,2018-04-18,14:06:00,2,NA,986606789054492700,LawanHoax,neutral,16,MAFINDO,TurnBackHoax
"[SALAH] Beginilah Caranya China Menghancurkan Dunia Pernah diedarkan sebelumnya, pil tersebut bukan berasal dari China tetapi dari Turki. Selengkapnya di poin (1) bagian REFERENSI. #LawanHoax",salah china menghancurkan dunia diedarkan pil berasal china turki selengkapnya poin referensi,NA,8,2018-04-16,06:11:00,0,NA,985762545184075800,LawanHoax,neutral,19,MAFINDO,TurnBackHoax
"[SALAH] Produk Semen Tercemar Limbah B3 Penanganan Limbah medis di industri semen aman bagi masyarakat karena Tanur pada pabrik semen memiliki suhu pembakaran sekitar 1.400-2.000 derajat celcius, dan mampu membunuh kuman sehingga ... #LawanHoax",salah produk semen tercemar limbah b3 penanganan limbah medis industri semen aman masyarakat tanur pabrik semen memiliki suhu pembakaran derajat celcius membunuh kuman,NA,1,2018-04-15,09:10:00,0,NA,985445304546689e3,LawanHoax,neutral,4,MAFINDO,TurnBackHoax
"[SALAH] Logo 212 di Turki 212 Instanbul Power Outlet adalah nama sebuah Mall yang selesai dibangun di tahun 2009 dan resmi dibuka di tahun 2010, jadi dari faktor waktu sudah lebih dulu ada sebelum aksi 212 di tahun 2016. #LawanHoax",salah logo twohundredtwelve turki twohundredtwelve instanbul power outlet nama mall selesai dibangun twothousandnine resmi dibuka twothousandten faktor aksi twohundredtwelve,NA,19,2018-04-15,04:33:00,6,NA,985375462091251700,LawanHoax,positive,66,MAFINDO,TurnBackHoax
"[SALAH] Lihat Antrian Panjang Anak Negeri Mau Melamar Kerja di McD Cikarang McDonalds memang sedang mencari tenaga kerja baru secara besar-besaran untuk 3000 posisi. Peraturan Presiden yang disebut di post tersebut belum berlaku, jadi ... #LawanHoax",salah lihat antrian anak negeri melamar kerja mcd cikarang mcdonalds mencari tenaga kerja besaran threethousand posisi peraturan presiden post berlaku,NA,8,2018-04-14,14:27:00,1,NA,985162511585394700,LawanHoax,neutral,24,MAFINDO,TurnBackHoax
"[SALAH] Fadli Zon : Semua Warga Indonesia Yang Tidak Pilih Prabowo Di Pilpres 2019 Akan Kami Usir Dari Indonesia Tayang di tahun 2017, situs menyalin isi dari berita di ... #LawanHoax",salah fadli zon warga indonesia pilih prabowo pilpres twothousandnineteen usir indonesia tayang twothousandseventeen situs menyalin isi berita,841591195566448640 3278687622,1,2018-04-14,05:50:00,0,henlim83 BHD_58,985032426656120800,LawanHoax,neutral,2,MAFINDO,TurnBackHoax
"[SALAH] Narkoba Dikirim dari China Melalui Tiang Pancang Proyek Infrastruktur Disinformasi lama yang diedarkan kembali, sabu kristal yang ada di dalam pipa-pipa baja tersebut diselundupkan oleh jaringan Freddy Budiman. #LawanHoax",salah narkoba dikirim china tiang pancang proyek infrastruktur disinformasi diedarkan sabu kristal pipa pipa baja diselundupkan jaringan freddy budiman,803432630121218048 442012851,1,2018-04-13,08:44:00,0,TurnBackHoax dimasiust,984713888418562e3,LawanHoax,negative,2,MAFINDO,TurnBackHoax
"[SALAH] Gambar Rilis Divisi Humas Polri Mengenai Kelengkapan Menggunakan Sepeda Motor yang Disunting Gambar tersebut adalah hasil suntingan, gambar yang asli dimuat di #LawanHoax",salah gambar rilis divisi humas polri lengkap sepeda motor disunting gambar hasil suntingan gambar asli dimuat,NA,4,2018-04-12,05:21:00,0,NA,984300545358815200,LawanHoax,positive,5,MAFINDO,TurnBackHoax
"[SALAH] Megawati Soekarnoputri Usul ke Pemerintah Supaya Semua Pesantren di Tutup Status tersebut adalah tangkapan layar dari situs Blog yang sudah dihapus oleh penyedia layanan. AndebaNews, sumber yang disebut oleh Blog tersebut, ... #LawanHoax",salah megawati soekarnoputri usul pemerintah pesantren tutup status tangkapan layar situs blog dihapus penyedia layanan andebanews sumber blog,NA,9,2018-04-11,12:26:00,4,NA,984044902467059700,LawanHoax,negative,19,MAFINDO,TurnBackHoax
"[SALAH] Foto Penerima Hadiah Sepeda di Acara Penyerahan Sertifikat Tanah Gratis di Sukabumi Foto yang memuat tulisan 2019 Ganti Presiden di kertas putih di dalam map bening adalah hasil suntingan, foto yang sebenarnya adalah ... #LawanHoax",salah foto penerima hadiah sepeda acara penyerahan sertifikat tanah gratis sukabumi foto memuat tulisan twothousandnineteen ganti presiden kertas putih map bening hasil suntingan foto,NA,7,2018-04-11,09:48:00,0,NA,984005294350061600,LawanHoax,positive,16,MAFINDO,TurnBackHoax
"[SALAH] Artificial Clouds Generation System | [FALSE] Artificial Clouds Generation System Video tersebut adalah video lelucon April Mop, direspon dengan keliru oleh banyak orang yang menganggapnya sebagai sesuatu yang serius. #LawanHoax",salah artificial clouds generation system false artificial clouds generation system video video lelucon april mop respons keliru orang menganggapnya serius,NA,1,2018-04-11,08:53:00,0,NA,983991485015253e3,LawanHoax,positive,7,MAFINDO,TurnBackHoax
"[SALAH] Kader PDI Perjuangan Membuat Puisi yang Terkesan Mendeskreditkan Islam Puisi tersebut adalah karya KH A Mustofa Bisri (Gus Mus) pada tahun 1987 berjudul “Kau Ini Bagaimana atawa Aku Harus Bagaimana”, bukan buatan Ganjar Pranowo ... #LawanHoax",salah kader pdi perjuangan puisi kesan mendeskreditkan islam puisi karya mustofa bisri mus onethousandninehundredeightyseven berjudul atawa buatan ganjar pranowo,NA,59,2018-04-08,00:58:00,12,NA,982784751344877600,LawanHoax,positive,89,MAFINDO,TurnBackHoax
"[SALAH] Demonstrasi Anti Jilbab di Hindia Video tersebut adalah rekaman demonstrasi sekelompok tenaga pengajar sekolah alternatif di India pada Februari 2010, yang menuntut adanya kesempatan mengikuti pendidikan guru sekolah dasar agar ... #LawanHoax",salah demonstrasi anti jilbab hindia video rekaman demonstrasi sekelompok tenaga pengajar sekolah alternatif india februari twothousandten menuntut kesempatan mengikuti pendidikan guru sekolah dasar,NA,4,2018-04-07,13:24:00,0,NA,982610100522119200,LawanHoax,negative,10,MAFINDO,TurnBackHoax
[SALAH] Membuka Lounge Judi di Arab Saudi | [FALSE] Opening a Gambling Lounge in Saudi Arabia Lokasi yang direkam di video yang disertakan di post tersebut bukan lounge untuk berjudi. | The location recorded in the video attached with ... #LawanHoax,salah membuka lounge judi arab saudi false gambling lounge saudi arabia lokasi direkam video disertakan post lounge berjudi location recorded video attached,NA,1,2018-04-07,09:33:00,1,NA,982551825973837800,LawanHoax,negative,6,MAFINDO,TurnBackHoax
"[SALAH] Ini bukan love saudaraku, ini salib Finger heart gesture adalah tren yang dimulai dari Korea Selatan, cara yang lebih sederhana untuk menirukan lambang cinta daripada menggunakan dua tangan dan seluruh jari. ... #LawanHoax",salah love saudaraku salib finger heart gesture tren korea selatan sederhana menirukan lambang cinta tangan jari,NA,1,2018-04-06,04:08:00,0,NA,982107628871475200,LawanHoax,positive,14,MAFINDO,TurnBackHoax
"[SALAH] Jokowi, Megawati Marah Jika Puan Maharani Dikaitkan Dengan Kasus E-KTP Post tersebut tidak menyertakan detil tautan ke media yang disebut, dan pencarian ke media yang disebutkan di narasi tidak menemukan ... #LawanHoax",salah jokowi megawati marah puan maharani dikaitkan ktp post menyertakan detil tautan media pencarian media narasi menemukan,NA,11,2018-04-03,10:47:00,1,NA,981121082722738200,LawanHoax,neutral,31,MAFINDO,TurnBackHoax
"[SALAH] Pulau Kita di Kabupaten Berau Sudah Dijual Kementerian Kelautan dan Perikanan (KKP) memastikan bahwa pulau di Indonesia tidak dapat diperjualbelikan untuk menjadi hak milik baik bagi asing maupun orang Indonesia., selengkapnya ... #LawanHoax",salah pulau kabupaten berau dijual kementerian kelautan perikanan kkp pulau indonesia diperjualbelikan hak milik asing orang indonesia selengkapnya,NA,5,2018-04-03,06:10:00,1,NA,981051359351865300,LawanHoax,neutral,11,MAFINDO,TurnBackHoax
[SALAH] Bandara Kertajati - Majalengka Hadiah dari Jokowi untuk Provinsi paling syaringah di Indonesia Humas PT BIJB Aradea Adisudarma menyangkal foto-foto tersebut adalah bagian dalam interior terminal BIJB Kertajati. #LawanHoax,salah bandara kertajati majalengka hadiah jokowi provinsi syaringah indonesia humas pt bijb aradea adisudarma menyangkal foto foto interior terminal bijb kertajati,NA,1,2018-04-02,09:28:00,0,NA,980738773561483300,LawanHoax,negative,9,MAFINDO,TurnBackHoax
"[SALAH] Jajak Pendapat Google Joko Widodo Dianggap Layak Memimpin untuk Dua Periode Domain tersebut, sebelumnya sudah pernah digunakan juga untuk mengadakan jajak pendapat (polling) palsu. #LawanHoax",salah jajak pendapat google joko widodo dianggap layak memimpin periode domain mengadakan jajak pendapat polling palsu,NA,4,2018-04-02,05:21:00,0,NA,980676676454563800,LawanHoax,negative,11,MAFINDO,TurnBackHoax
"[SALAH] Angola Resmi Larang Islam di Negaranya KBRI Windhoek mengontak Kemlu Angola juga imam besar masjid di Angola. Konfirmasi didapatkan, tidak ada pembakaran dan pelarangan Islam. (selengkapnya di poin (1) ... #LawanHoax",salah angola resmi mahal islam negara kbri windhoek mengontak kemlu angola imam masjid angola konfirmasi didapatkan pembakaran pelarangan islam selengkapnya poin,NA,5,2018-04-01,15:21:00,0,NA,980465087621218300,LawanHoax,positive,19,MAFINDO,TurnBackHoax
"[SALAH] 9 Merek Pembalut di Indonesia Penyebab Kanker Kemenkes: yang digunakan (dalam produksi pembalut) adalah klorin dioksida sebagai agen pemutih dan ini dinyatakan bebas dioksin, dan ini bukan gas klorin., selengkapnya di poin (1) ... #LawanHoax",salah merek pembalut indonesia penyebab kanker kemenkes produksi pembalut klorin dioksida agen pemutih dinyatakan bebas dioksin gas klorin selengkapnya poin,NA,1,2018-04-01,12:19:00,0,NA,980419273590939600,LawanHoax,neutral,10,MAFINDO,TurnBackHoax
"[SALAH] Dukungan KAJ dan PGI di Wilayah DKI untuk Acara Paskah di Monas Berdasarkan rilis yang diedarkan, KAJ (Keuskupan Agung Jakarta) dan PGI (Persekutuan Gereja-Gerja di Indonesia) tidak mengikuti acara ini. #LawanHoax",salah dukungan kaj pagi wilayah dki acara paskah monas berdasarkan rilis diedarkan kaj keuskupan agung jakarta pagi persekutuan gereja gerja indonesia mengikuti acara,NA,17,2018-03-31,02:58:00,7,NA,979915904921169900,LawanHoax,neutral,23,MAFINDO,TurnBackHoax
[SALAH] Penyakit Makula #LawanHoax,salah penyakit makula,NA,1,2018-03-30,16:22:00,0,NA,979755880240394200,LawanHoax,neutral,5,MAFINDO,TurnBackHoax
[SALAH] Narasi Jatim bebas nimbun limbah B3 Hasil Suntingan #LawanHoax,salah narasi jatim bebas nimbun limbah b3 hasil suntingan,NA,4,2018-03-29,11:55:00,3,NA,979326173850124300,LawanHoax,negative,11,MAFINDO,TurnBackHoax
[SALAH] Foto Dian Sastro yang Sudah Disunting #LawanHoax,salah foto dian sastro disunting,333923119,6,2018-03-29,10:22:00,3,habibthink,979302711324639200,LawanHoax,neutral,19,MAFINDO,TurnBackHoax
"[SALAH] Ketum PAN, Zulkifli Hasan Sebut Habib Rizieq sebagai Tokoh Ulama Penggadai Agama #LawanHoax",salah ketum pan zulkifli hasan habib rizieq tokoh ulama penggadai agama,NA,3,2018-03-29,09:52:00,0,NA,979295117835100200,LawanHoax,neutral,2,MAFINDO,TurnBackHoax
[SALAH] New Zealand Herald KECAM Jokowi yang Dianggap Lecehkan Pemerintah dan Rakyat Selandia Baru #LawanHoax,salah zealand herald kecam jokowi dianggap lecehkan pemerintah rakyat selandia,NA,3,2018-03-29,05:03:00,0,NA,979222426436362200,LawanHoax,neutral,11,MAFINDO,TurnBackHoax
[SALAH] @Yusrilihza_Mhd: London Menutup 500 Gereja dan Membuka 423 Mesjid Baru #LawanHoax,salah london menutup fivehundred gereja membuka fourhundredtwentythree mesjid,258246026,2,2018-03-27,11:29:00,1,seksagesima,978594848176353300,LawanHoax,neutral,8,MAFINDO,TurnBackHoax
[SALAH] Siap-siap Konsumsi Garam Impor dari China #LawanHoax,salah konsumsi garam impor china,NA,0,2018-03-27,04:34:00,0,NA,978490322148716500,LawanHoax,neutral,15,MAFINDO,TurnBackHoax
[SALAH] Pose Dua Jari Peace Rentan Duplikasi Sidik Jari #LawanHoax,salah pose jari peace rentan duplikasi sidik jari,NA,4,2018-03-26,03:54:00,0,NA,978118036094828500,LawanHoax,neutral,10,MAFINDO,TurnBackHoax
[SALAH] Ini Adalah Orang yang Pernah Membakar dan Merobek Merobek Alquran di Amerika #LawanHoax,salah orang membakar merobek merobek alquran amerika,NA,5,2018-03-23,15:23:00,0,NA,977204248596238300,LawanHoax,neutral,30,MAFINDO,TurnBackHoax
[SALAH] Orang-orang China di Terminal 1C Cengkareng Malam Ini #LawanHoax,salah orang orang china terminal 1c cengkareng malam,NA,0,2018-03-22,06:31:00,0,NA,976707858988384300,LawanHoax,neutral,9,MAFINDO,TurnBackHoax
[SALAH] MCA melakukan Trial check server KPUD Semarang #LawanHoax,salah mca trial check server kpud semarang,NA,8,2018-03-22,05:50:00,0,NA,976697489829937200,LawanHoax,neutral,16,MAFINDO,TurnBackHoax
[SALAH] Permen Mengandung Narkoba Kasus Siswa SD Solok #LawanHoax,salah permen mengandung narkoba siswa sd solok,817197346127683584 70133022 6846792,0,2018-03-19,05:37:00,1,letjenkardus hanudiyan blogdokter,975607286818160600,LawanHoax,neutral,7,MAFINDO,TurnBackHoax
[SALAH] Cacing Hidup Ditemukan di Sarden | [FALSE] Alive Worms Found in Canned Sardine #LawanHoax,salah cacing hidup ditemukan sarden false alive worms found canned sardine,NA,4,2018-03-19,01:36:00,1,NA,975546484547469300,LawanHoax,neutral,10,MAFINDO,TurnBackHoax
[SALAH] Jokowi Siapkan Perpres Demi Permudah Tenaga Kerja Asing #LawanHoax,salah jokowi siapkan perpres permudah tenaga kerja asing,NA,1,2018-03-18,02:30:00,0,NA,975197602462367700,LawanHoax,neutral,9,MAFINDO,TurnBackHoax
